File Path,Type,Responsibility,Imported by,Imports,Reachable from entry/router,Status
src/shared/ui/button.jsx,ui/logic,shared,src/features/auth/pages/Login.jsx; src/features/auth/pages/Signup.jsx; src/features/finance/pages/CaseFinanceSummaryPage.jsx; src/features/settings/components/OfficeSettings/LookupManager.jsx; src/features/settings/pages/ManagmentSettings.jsx; src/shared/components/Finance/FinanceFilters.jsx; src/shared/components/Finance/TransactionForm.jsx; src/shared/components/LookupManager/LookupManager.jsx; src/shared/components/common/SectionHeader.jsx; src/shared/layout/Header.jsx; src/shared/layout/MobileDrawer.jsx; src/shared/ui/ThemeToggle.jsx; src/shared/ui/alert-dialog.tsx; src/shared/ui/calendar.tsx; src/shared/ui/carousel.tsx; src/shared/ui/language-toggle.jsx; src/shared/ui/pagination.tsx,src/shared/lib/utils.js,Yes,Active
src/shared/ui/calendar.tsx,ui/logic,shared,,src/shared/lib/utils.js; src/shared/ui/button.jsx,No,Unused candidate
src/shared/ui/card.jsx,ui/logic,shared,src/features/settings/components/CaseSettingsPanel.jsx; src/features/settings/pages/ManagmentSettings.jsx; src/shared/components/Finance/FinanceSummaryCards.jsx; src/shared/components/LookupManager/LookupManager.jsx,src/shared/lib/utils.js,Yes,Active
src/shared/ui/carousel.tsx,ui/logic,shared,,src/shared/lib/utils.js; src/shared/ui/button.jsx,No,Unused candidate
src/shared/ui/chart.tsx,ui/logic,shared,,src/shared/lib/utils.js,No,Unused candidate
src/shared/ui/checkbox.jsx,ui/logic,shared,src/features/auth/pages/Login.jsx; src/features/auth/pages/Signup.jsx; src/shared/components/LookupManager/LookupManager.jsx,src/shared/lib/utils.js,Yes,Active
src/shared/ui/collapsible.tsx,ui/logic,shared,,,No,Unused candidate
src/shared/ui/command.tsx,ui/logic,shared,,src/shared/lib/utils.js; src/shared/ui/dialog.tsx,No,Unused candidate
src/shared/ui/context-menu.tsx,ui/logic,shared,,src/shared/lib/utils.js,No,Unused candidate
src/shared/ui/dialog.tsx,ui/logic,shared,src/features/settings/components/OfficeSettings/LookupManager.jsx; src/shared/components/LookupManager/LookupManager.jsx; src/shared/ui/command.tsx,src/shared/lib/utils.js,Yes,Active
src/shared/ui/drawer.tsx,ui/logic,shared,,src/shared/lib/utils.js,No,Unused candidate
src/shared/ui/dropdown-menu.jsx,ui/logic,shared,src/shared/layout/Header.jsx; src/shared/layout/HeaderTabs.jsx,src/shared/lib/utils.js,Yes,Active
src/shared/ui/form.tsx,ui/logic,shared,,src/shared/lib/utils.js; src/shared/ui/label.jsx,No,Unused candidate
src/shared/ui/glass-card.tsx,ui/logic,shared,,src/shared/lib/utils.js,No,Unused candidate
src/shared/ui/hover-card.tsx,ui/logic,shared,,src/shared/lib/utils.js,No,Unused candidate
src/shared/ui/icons/AppIcon.jsx,ui/logic,shared,src/shared/ui/icons/index.js,src/shared/icons/lexicraft/index.tsx,Yes,Active
src/shared/ui/icons/IconBadge.jsx,ui/logic,shared,src/shared/ui/icons/index.js,,Yes,Active
src/shared/ui/icons/IconButton.jsx,ui/logic,shared,src/shared/ui/icons/index.js,,Yes,Active
src/shared/ui/icons/index.js,ui/logic,shared,src/features/reports/components/Reports/ReportPageHeader.jsx; src/features/reports/components/Tabs/ReportsTabs.jsx,src/shared/ui/icons/AppIcon.jsx; src/shared/ui/icons/IconBadge.jsx; src/shared/ui/icons/IconButton.jsx,Yes,Refactor needed
src/shared/ui/input-otp.tsx,ui/logic,shared,,src/shared/lib/utils.js,No,Unused candidate
src/shared/ui/input.jsx,ui/logic,shared,src/features/auth/pages/Login.jsx; src/features/auth/pages/Signup.jsx; src/features/finance/pages/CaseFinanceSummaryPage.jsx; src/features/settings/components/OfficeSettings/LookupManager.jsx; src/shared/components/Finance/FinanceFilters.jsx; src/shared/components/Finance/TransactionForm.jsx; src/shared/components/LookupManager/LookupManager.jsx,src/shared/lib/utils.js,Yes,Active
src/shared/ui/label.jsx,ui/logic,shared,src/features/auth/pages/Login.jsx; src/features/auth/pages/Signup.jsx; src/shared/ui/form.tsx,src/shared/lib/utils.js,Yes,Active
src/shared/ui/language-toggle.jsx,ui/logic,shared,src/features/auth/pages/Login.jsx; src/features/auth/pages/Signup.jsx; src/shared/layout/Header.jsx; src/shared/layout/MobileDrawer.jsx,src/shared/contexts/LanguageContext.jsx; src/shared/lib/utils.js; src/shared/ui/button.jsx,Yes,Active
src/shared/ui/menubar.tsx,ui/logic,shared,,src/shared/lib/utils.js,No,Unused candidate
src/shared/ui/navigation-menu.tsx,ui/logic,shared,,src/shared/lib/utils.js,No,Unused candidate
src/shared/ui/pagination.tsx,ui/logic,shared,,src/shared/lib/utils.js; src/shared/ui/button.jsx,No,Unused candidate
src/shared/ui/popover.tsx,ui/logic,shared,,src/shared/lib/utils.js,No,Unused candidate
src/shared/ui/progress.tsx,ui/logic,shared,,src/shared/lib/utils.js,No,Unused candidate
src/shared/ui/radio-group.tsx,ui/logic,shared,,src/shared/lib/utils.js,No,Unused candidate
src/shared/ui/resizable.tsx,ui/logic,shared,,src/shared/lib/utils.js,No,Unused candidate
src/shared/ui/scroll-area.tsx,ui/logic,shared,,src/shared/lib/utils.js,No,Unused candidate
src/shared/ui/skeleton.tsx,ui/logic,shared,src/features/legal-cases/components/SkeletonLoaders.tsx,src/shared/lib/utils.js,Yes,Active
src/shared/ui/tabs.tsx,ui/logic,shared,src/features/legal-cases/components/LegalCases/LegalCaseDetails.jsx; src/features/settings/components/CaseSettingsPanel.jsx; src/features/settings/pages/ManagmentSettings.jsx,src/shared/lib/utils.js,Yes,Active
src/shared/utils/Info.jsx,ui/logic,shared,,src/shared/utils/Transition.jsx,No,Unused candidate
src/shared/utils/SidebarContext.jsx,ui/logic,shared,,src/shared/contexts/SidebarContext.jsx,No,Duplicate
src/shared/utils/Transition.jsx,ui/logic,shared,src/shared/components/common/DropdownEditMenu.jsx; src/shared/components/common/DropdownProfile.jsx; src/shared/components/common/Tooltip.jsx; src/shared/utils/Info.jsx,,No,Suspicious
src/shared/utils/Utils.js,ui/logic,shared,src/features/dashboard/components/dashboard/charts/BarChart01.jsx; src/features/dashboard/components/dashboard/charts/BarChart03.jsx; src/features/dashboard/components/dashboard/charts/ChartjsConfig.jsx; src/features/dashboard/components/dashboard/charts/DoughnutChart.jsx; src/features/dashboard/components/dashboard/charts/LineChart01.jsx; src/features/dashboard/components/dashboard/charts/LineChart02.jsx; src/features/dashboard/components/dashboard/dashboard/DashboardCard08.jsx; src/features/dashboard/components/dashboard/dashboard/DashboardCard09.jsx,,No,Suspicious
src/shared/utils/buildQueryParams.js,ui/logic,shared,,,No,Unused candidate
src/shared/utils/caseFetchCache.js,ui/logic,shared,src/features/legal-cases/components/LegalCases/LegalCaseDetails.jsx,,Yes,Active
src/shared/utils/dateFilters.js,ui/logic,shared,src/shared/components/filters/DateInput.jsx; src/shared/components/filters/DateRange.jsx,,No,Suspicious
src/shared/utils/sidebarUtils.jsx,ui/logic,shared,,,No,Unused candidate
src/shared/utils/themeColors.ts,ui/logic,shared,src/features/dashboard/components/dashboard/charts/BarChart02.jsx; src/features/dashboard/components/dashboard/charts/ChartjsConfig.jsx; src/features/dashboard/components/dashboard/charts/DoughnutChart.jsx; src/features/dashboard/components/dashboard/dashboard/DashboardCard01.jsx; src/features/dashboard/components/dashboard/dashboard/DashboardCard02.jsx; src/features/dashboard/components/dashboard/dashboard/DashboardCard03.jsx; src/features/dashboard/components/dashboard/dashboard/DashboardCard04.jsx; src/features/dashboard/components/dashboard/dashboard/DashboardCard05.jsx; src/features/dashboard/components/dashboard/dashboard/DashboardCard06.jsx; src/features/dashboard/components/dashboard/dashboard/DashboardCard07.jsx; src/features/dashboard/components/dashboard/dashboard/DashboardCard11.jsx,,No,Suspicious
src/styles/dashboard-shell.css,style,styles,src/styles/index.css,,Yes,Active
src/styles/index.css,style,styles,src/main.tsx,src/shared/styles/theme.css; src/shared/styles/tokens.css; src/styles/dashboard-shell.css; src/styles/radix-vars.css; src/styles/theme-tokens.css,Yes,Active
src/styles/radix-vars.css,style,styles,src/styles/index.css,,Yes,Active
src/styles/theme-tokens.css,style,styles,src/styles/index.css,,Yes,Active
src/types/jsx-global.d.ts,types,types,,,No,Unused candidate
src/types/react-jsx-runtime.d.ts,types,types,,,No,Unused candidate
src/types/react-shim.d.ts,types,types,,,No,Unused candidate
src/types/react-stub.d.ts,types,types,,,No,Unused candidate
src/types/stubs/radix-react-slot.d.ts,types,types,,,No,Refactor needed
src/types/stubs/react-redux.d.ts,types,types,,,No,Refactor needed
src/types/stubs/react-router-dom.d.ts,types,types,,,No,Refactor needed
src/types/stubs/react-spring-web.d.ts,types,types,,,No,Refactor needed
src/types/stubs/recharts.d.ts,types,types,,,No,Refactor needed
src/types/vendor-stubs.d.ts,types,types,,,No,Unused candidate
src/vite-env.d.ts,types,vite-env.d.ts,,,No,Unused candidate
tsconfig.json,config,root-config,,,No,Unused candidate
vite.config.js,config,root-config,,,No,Unused candidate
